Title,Beds,Location,Price,Reviews,Host
"<meta content=""Secluded hillside cottage, ideal romantic hideaway"" itemprop=""name""/>","<span class=""dir dir-ltr"">1 queen bed</span>","<div class=""t1jojoys dir dir-ltr"" id=""title_4506273"">Cottage in Crieff</div>",$309 per night,"<span aria-hidden=""true"" class=""r1dxllyb dir dir-ltr"">4.97 (213)</span>","<div class=""t1mwk1n0 dir dir-ltr"">Superhost</div>"
"<meta content=""9 The Mansion House, Dollarbeg"" itemprop=""name""/>","<span class=""dir dir-ltr"">2 queen beds</span>","<div class=""t1jojoys dir dir-ltr"" id=""title_6406643"">Apartment in Dollarbeg</div>",$139 per night,"<span aria-hidden=""true"" class=""r1dxllyb dir dir-ltr"">4.99 (152)</span>","<div class=""t1mwk1n0 dir dir-ltr"">Superhost</div>"
"<meta content=""Farmhouse &amp; Own Heated Swimming Pool Year Round"" itemprop=""name""/>","<span class=""dir dir-ltr"">10 beds</span>","<div class=""t1jojoys dir dir-ltr"" id=""title_624493830070957753"">Home in Clyst Hydon</div>",$556 per night,"<span aria-hidden=""true"" class=""r1dxllyb dir dir-ltr"">4.94 (18)</span>","<div class=""t1mwk1n0 dir dir-ltr"">Superhost</div>"
"<meta content=""The Loft at the Bonnington Farm"" itemprop=""name""/>","<span class=""dir dir-ltr"">1 queen bed</span>","<div class=""t1jojoys dir dir-ltr"" id=""title_2440510"">Barn in Rattray</div>",$108 per night,"<span aria-hidden=""true"" class=""r1dxllyb dir dir-ltr"">4.9 (416)</span>","<div class=""t1mwk1n0 dir dir-ltr"">Superhost</div>"
"<meta content=""Greenfields Farm - Shepherd Hut"" itemprop=""name""/>","<span class=""dir dir-ltr"">3 beds</span>","<div class=""t1jojoys dir dir-ltr"" id=""title_39970073"">Shepherd’s hut in Maidenwells</div>",$69 per night,"<span aria-hidden=""true"" class=""r1dxllyb dir dir-ltr"">4.71 (135)</span>",
"<meta content=""Luxury Shepherd's Hut with Stunning Mountain Views"" itemprop=""name""/>","<span class=""dir dir-ltr"">1 double bed</span>","<div class=""t1jojoys dir dir-ltr"" id=""title_641855238130049399"">Shepherd’s hut in Llanvihangel Crucorney</div>",$101 per night,"<span aria-hidden=""true"" class=""r1dxllyb dir dir-ltr"">4.99 (78)</span>","<div class=""t1mwk1n0 dir dir-ltr"">Superhost</div>"
"<meta content=""Get away from it all in our cozy Hideaway"" itemprop=""name""/>","<span class=""dir dir-ltr"">1 king bed</span>","<div class=""t1jojoys dir dir-ltr"" id=""title_44289273"">Cottage in Minera</div>",$116 per night,"<span aria-hidden=""true"" class=""r1dxllyb dir dir-ltr"">5.0 (74)</span>","<div class=""t1mwk1n0 dir dir-ltr"">Superhost</div>"
"<meta content=""Rose Lea Cottage Eden Valley &amp; The Lake District"" itemprop=""name""/>","<span class=""dir dir-ltr"">3 beds</span>","<div class=""t1jojoys dir dir-ltr"" id=""title_48517306"">Cottage in Cumbria</div>",$139 per night,"<span aria-hidden=""true"" class=""r1dxllyb dir dir-ltr"">4.96 (97)</span>","<div class=""t1mwk1n0 dir dir-ltr"">Superhost</div>"
"<meta content=""The Retreat Sauna + Hot Tub Boutique Rooms"" itemprop=""name""/>","<span class=""dir dir-ltr"">4 beds</span>","<div class=""t1jojoys dir dir-ltr"" id=""title_30463090"">Home in St.Neots</div>",$289 per night,"<span aria-hidden=""true"" class=""r1dxllyb dir dir-ltr"">4.95 (127)</span>","<div class=""t1mwk1n0 dir dir-ltr"">Superhost</div>"
"<meta content=""Rural idyll close to Glasgow, quiet and peaceful"" itemprop=""name""/>","<span class=""dir dir-ltr"">2 beds</span>","<div class=""t1jojoys dir dir-ltr"" id=""title_8792092"">Barn in Houston</div>",$139 per night,"<span aria-hidden=""true"" class=""r1dxllyb dir dir-ltr"">4.96 (190)</span>","<div class=""t1mwk1n0 dir dir-ltr"">Superhost</div>"
"<meta content=""Log Cabin at Oakfield House, Pyle - Greystones"" itemprop=""name""/>","<span class=""dir dir-ltr"">1 double bed</span>","<div class=""t1jojoys dir dir-ltr"" id=""title_43804329"">Cabin in Pyle</div>",$100 per night,"<span aria-hidden=""true"" class=""r1dxllyb dir dir-ltr"">4.99 (117)</span>","<div class=""t1mwk1n0 dir dir-ltr"">Superhost</div>"
"<meta content=""Beautiful, High Quality, Riverside Cottage"" itemprop=""name""/>","<span class=""dir dir-ltr"">3 beds</span>","<div class=""t1jojoys dir dir-ltr"" id=""title_45138052"">Cottage in Powys</div>",$180 per night,"<span aria-hidden=""true"" class=""r1dxllyb dir dir-ltr"">4.97 (98)</span>","<div class=""t1mwk1n0 dir dir-ltr"">Superhost</div>"
"<meta content=""Tranquil retreat with fantastic countryside views"" itemprop=""name""/>","<span class=""dir dir-ltr"">2 beds</span>","<div class=""t1jojoys dir dir-ltr"" id=""title_44516167"">Tiny home in Poltimore</div>",$101 per night,"<span aria-hidden=""true"" class=""r1dxllyb dir dir-ltr"">4.96 (184)</span>","<div class=""t1mwk1n0 dir dir-ltr"">Superhost</div>"
"<meta content=""Luxury mansion in the heart of the Ribble Valley"" itemprop=""name""/>","<span class=""dir dir-ltr"">14 beds</span>","<div class=""t1jojoys dir dir-ltr"" id=""title_592528464466282194"">Home in Whalley</div>","$1,049 per night","<span aria-hidden=""true"" class=""r1dxllyb dir dir-ltr"">4.83 (6)</span>",
"<meta content=""Remote, pet friendly, log burner, stunning views"" itemprop=""name""/>","<span class=""dir dir-ltr"">4 beds</span>","<div class=""t1jojoys dir dir-ltr"" id=""title_52215510"">Cottage in Gwynedd</div>",$124 per night,"<span aria-hidden=""true"" class=""r1dxllyb dir dir-ltr"">4.82 (50)</span>","<div class=""t1mwk1n0 dir dir-ltr"">Superhost</div>"
"<meta content=""strawbale roundhouse for vegetarian"" itemprop=""name""/>","<span class=""dir dir-ltr"">1 bed</span>","<div class=""t1jojoys dir dir-ltr"" id=""title_12173548"">Earthen home in Bronwydd Arms</div>",$98 per night,"<span aria-hidden=""true"" class=""r1dxllyb dir dir-ltr"">4.9 (274)</span>","<div class=""t1mwk1n0 dir dir-ltr"">Superhost</div>"
"<meta content=""Stay@Southfield - Luxury Pod on Auchtermuchty Farm"" itemprop=""name""/>","<span class=""dir dir-ltr"">1 double bed</span>","<div class=""t1jojoys dir dir-ltr"" id=""title_35997687"">Farm stay in Auchtermuchty</div>",$178 per night,"<span aria-hidden=""true"" class=""r1dxllyb dir dir-ltr"">4.99 (157)</span>","<div class=""t1mwk1n0 dir dir-ltr"">Superhost</div>"
"<meta content=""Wildernest - Ty Twt"" itemprop=""name""/>","<span class=""dir dir-ltr"">2 double beds</span>","<div class=""t1jojoys dir dir-ltr"" id=""title_6339527"">Cottage in Aberaeron</div>",$104 per night,"<span aria-hidden=""true"" class=""r1dxllyb dir dir-ltr"">4.97 (221)</span>","<div class=""t1mwk1n0 dir dir-ltr"">Superhost</div>"
"<meta content=""NEW BARN CONVERSION WITH PRIVATE HOT TUB"" itemprop=""name""/>","<span class=""dir dir-ltr"">4 beds</span>","<div class=""t1jojoys dir dir-ltr"" id=""title_24425581"">Barn in Ripponden</div>",$167 per night,"<span aria-hidden=""true"" class=""r1dxllyb dir dir-ltr"">4.94 (309)</span>","<div class=""t1mwk1n0 dir dir-ltr"">Superhost</div>"
"<meta content=""Luxury Barn Conversion with Alpaca Farm &amp; Hot Tub"" itemprop=""name""/>","<span class=""dir dir-ltr"">4 beds</span>","<div class=""t1jojoys dir dir-ltr"" id=""title_48040295"">Barn in Staffordshire</div>",$315 per night,"<span aria-hidden=""true"" class=""r1dxllyb dir dir-ltr"">5.0 (50)</span>","<div class=""t1mwk1n0 dir dir-ltr"">Superhost</div>"
"<meta content=""Cozy Couples/Small groups Glamping-Private Hot Tub"" itemprop=""name""/>","<span class=""dir dir-ltr"">2 double beds</span>","<div class=""t1jojoys dir dir-ltr"" id=""title_654293014037001876"">Tent in Barber Booth</div>",$302 per night,"<span aria-hidden=""true"" class=""r1dxllyb dir dir-ltr"">4.89 (38)</span>","<div class=""t1mwk1n0 dir dir-ltr"">Superhost</div>"
"<meta content=""Orchard Hideaway, 4* Luxury Lodge, wood hot tub!"" itemprop=""name""/>","<span class=""dir dir-ltr"">3 beds</span>","<div class=""t1jojoys dir dir-ltr"" id=""title_24978259"">Chalet in Kelso</div>",$372 per night,"<span aria-hidden=""true"" class=""r1dxllyb dir dir-ltr"">4.97 (64)</span>",
"<meta content=""Bramley Hut with wood fired hot tub."" itemprop=""name""/>","<span class=""dir dir-ltr"">1 bed</span>","<div class=""t1jojoys dir dir-ltr"" id=""title_52755720"">Hut in Somerset</div>",$166 per night,"<span aria-hidden=""true"" class=""r1dxllyb dir dir-ltr"">5.0 (29)</span>","<div class=""t1mwk1n0 dir dir-ltr"">Superhost</div>"
"<meta content=""Brynafon Oaks"" itemprop=""name""/>","<span class=""dir dir-ltr"">2 beds</span>","<div class=""t1jojoys dir dir-ltr"" id=""title_47023762"">Farm stay in Powys</div>",$207 per night,"<span aria-hidden=""true"" class=""r1dxllyb dir dir-ltr"">4.8 (121)</span>",
"<meta content=""Graystock Lodge"" itemprop=""name""/>","<span class=""dir dir-ltr"">2 beds</span>","<div class=""t1jojoys dir dir-ltr"" id=""title_27253706"">Cabin in Cockerham</div>",$185 per night,"<span aria-hidden=""true"" class=""r1dxllyb dir dir-ltr"">4.99 (196)</span>","<div class=""t1mwk1n0 dir dir-ltr"">Superhost</div>"
"<meta content=""Secluded hillside cottage, ideal romantic hideaway"" itemprop=""name""/>","<span class=""dir dir-ltr"">1 queen bed</span>","<div class=""t1jojoys dir dir-ltr"" id=""title_4506273"">Cottage in Crieff</div>",$309 per night,"<span aria-hidden=""true"" class=""r1dxllyb dir dir-ltr"">4.97 (213)</span>","<div class=""t1mwk1n0 dir dir-ltr"">Superhost</div>"
"<meta content=""Big Cwtch Shepherd Hut"" itemprop=""name""/>","<span class=""dir dir-ltr"">1 king bed</span>","<div class=""t1jojoys dir dir-ltr"" id=""title_27525340"">Shepherd’s hut in Kidwelly</div>",$151 per night,"<span aria-hidden=""true"" class=""r1dxllyb dir dir-ltr"">4.9 (297)</span>","<div class=""t1mwk1n0 dir dir-ltr"">Superhost</div>"
"<meta content=""9 The Mansion House, Dollarbeg"" itemprop=""name""/>","<span class=""dir dir-ltr"">2 queen beds</span>","<div class=""t1jojoys dir dir-ltr"" id=""title_6406643"">Apartment in Dollarbeg</div>",$139 per night,"<span aria-hidden=""true"" class=""r1dxllyb dir dir-ltr"">4.99 (152)</span>","<div class=""t1mwk1n0 dir dir-ltr"">Superhost</div>"
"<meta content=""Farmhouse &amp; Own Heated Swimming Pool Year Round"" itemprop=""name""/>","<span class=""dir dir-ltr"">10 beds</span>","<div class=""t1jojoys dir dir-ltr"" id=""title_624493830070957753"">Home in Clyst Hydon</div>",$556 per night,"<span aria-hidden=""true"" class=""r1dxllyb dir dir-ltr"">4.94 (18)</span>","<div class=""t1mwk1n0 dir dir-ltr"">Superhost</div>"
"<meta content=""Milton House by Group Retreats Grand Country House"" itemprop=""name""/>","<span class=""dir dir-ltr"">16 beds</span>","<div class=""t1jojoys dir dir-ltr"" id=""title_35403445"">Villa in Bedford</div>","$1,567 per night","<span aria-hidden=""true"" class=""r1dxllyb dir dir-ltr"">4.96 (46)</span>","<div class=""t1mwk1n0 dir dir-ltr"">Superhost</div>"
"<meta content=""The Loft at the Bonnington Farm"" itemprop=""name""/>","<span class=""dir dir-ltr"">1 queen bed</span>","<div class=""t1jojoys dir dir-ltr"" id=""title_2440510"">Barn in Rattray</div>",$108 per night,"<span aria-hidden=""true"" class=""r1dxllyb dir dir-ltr"">4.9 (416)</span>","<div class=""t1mwk1n0 dir dir-ltr"">Superhost</div>"
"<meta content=""Greenfields Farm - Shepherd Hut"" itemprop=""name""/>","<span class=""dir dir-ltr"">3 beds</span>","<div class=""t1jojoys dir dir-ltr"" id=""title_39970073"">Shepherd’s hut in Maidenwells</div>",$69 per night,"<span aria-hidden=""true"" class=""r1dxllyb dir dir-ltr"">4.71 (135)</span>",
"<meta content=""Cosy, peaceful woodland  retreat"" itemprop=""name""/>","<span class=""dir dir-ltr"">1 king bed</span>","<div class=""t1jojoys dir dir-ltr"" id=""title_44074270"">Tiny home in Ripponden</div>",$97 per night,"<span aria-hidden=""true"" class=""r1dxllyb dir dir-ltr"">5.0 (160)</span>","<div class=""t1mwk1n0 dir dir-ltr"">Superhost</div>"
"<meta content=""Cairn Pod"" itemprop=""name""/>","<span class=""dir dir-ltr"">3 beds</span>","<div class=""t1jojoys dir dir-ltr"" id=""title_20554482"">Tiny home in Bonar Bridge</div>",$117 per night,"<span aria-hidden=""true"" class=""r1dxllyb dir dir-ltr"">4.95 (437)</span>","<div class=""t1mwk1n0 dir dir-ltr"">Superhost</div>"
"<meta content=""Bealach Uige Bothy Luxury Modern Self Catering"" itemprop=""name""/>","<span class=""dir dir-ltr"">1 king bed</span>","<div class=""t1jojoys dir dir-ltr"" id=""title_14289701"">Cottage in Isle of Skye</div>",$193 per night,"<span aria-hidden=""true"" class=""r1dxllyb dir dir-ltr"">4.99 (289)</span>","<div class=""t1mwk1n0 dir dir-ltr"">Superhost</div>"
"<meta content=""Harava Lodge"" itemprop=""name""/>","<span class=""dir dir-ltr"">3 beds</span>","<div class=""t1jojoys dir dir-ltr"" id=""title_33190911"">Cabin in Fort  William</div>",$153 per night,"<span aria-hidden=""true"" class=""r1dxllyb dir dir-ltr"">4.96 (534)</span>","<div class=""t1mwk1n0 dir dir-ltr"">Superhost</div>"
"<meta content=""BeachHouse with Large Private Beachfront Garden."" itemprop=""name""/>","<span class=""dir dir-ltr"">1 double bed</span>","<div class=""t1jojoys dir dir-ltr"" id=""title_17522785"">Tiny home in Porthgwarra</div>",$163 per night,"<span aria-hidden=""true"" class=""r1dxllyb dir dir-ltr"">4.97 (182)</span>","<div class=""t1mwk1n0 dir dir-ltr"">Superhost</div>"
"<meta content=""Autumn Lodge is hidden away in a woodland"" itemprop=""name""/>","<span class=""dir dir-ltr"">2 beds</span>","<div class=""t1jojoys dir dir-ltr"" id=""title_29767967"">Cabin in Pensilva</div>",$124 per night,"<span aria-hidden=""true"" class=""r1dxllyb dir dir-ltr"">4.99 (138)</span>","<div class=""t1mwk1n0 dir dir-ltr"">Superhost</div>"
"<meta content=""Idyllic countryside cabin with stream and lake."" itemprop=""name""/>","<span class=""dir dir-ltr"">3 beds</span>","<div class=""t1jojoys dir dir-ltr"" id=""title_49997536"">Cabin in Bampton</div>",$188 per night,"<span aria-hidden=""true"" class=""r1dxllyb dir dir-ltr"">4.97 (60)</span>","<div class=""t1mwk1n0 dir dir-ltr"">Superhost</div>"
"<meta content=""3-storey fisherman's cottage, with 3 bedrooms"" itemprop=""name""/>","<span class=""dir dir-ltr"">4 beds</span>","<div class=""t1jojoys dir dir-ltr"" id=""title_606309058965368179"">Cottage in Gwynedd</div>","$90 per night, originally $103","<span aria-hidden=""true"" class=""r1dxllyb dir dir-ltr"">4.89 (19)</span>","<div class=""t1mwk1n0 dir dir-ltr"">Superhost</div>"
"<meta content=""The Gildhall, enchanting historic thatched cottage"" itemprop=""name""/>","<span class=""dir dir-ltr"">3 beds</span>","<div class=""t1jojoys dir dir-ltr"" id=""title_45530020"">Home in Higham</div>",$131 per night,"<span aria-hidden=""true"" class=""r1dxllyb dir dir-ltr"">4.89 (28)</span>","<div class=""t1mwk1n0 dir dir-ltr"">Superhost</div>"
"<meta content=""Ardcana Luxury Spaces - Darach"" itemprop=""name""/>","<span class=""dir dir-ltr"">1 double bed</span>","<div class=""t1jojoys dir dir-ltr"" id=""title_38655773"">Cabin in Isle of Skye</div>","$212 per night, originally $282","<span aria-hidden=""true"" class=""r1dxllyb dir dir-ltr"">4.97 (117)</span>","<div class=""t1mwk1n0 dir dir-ltr"">Superhost</div>"
"<meta content=""Beautiful Handcrafted Cedar Lodge with Hot Tub"" itemprop=""name""/>","<span class=""dir dir-ltr"">3 beds</span>","<div class=""t1jojoys dir dir-ltr"" id=""title_41521132"">Cabin in Horderley</div>",$304 per night,"<span aria-hidden=""true"" class=""r1dxllyb dir dir-ltr"">4.97 (173)</span>","<div class=""t1mwk1n0 dir dir-ltr"">Superhost</div>"
"<meta content=""Luxurious barn ideal Cotswolds and Stratford"" itemprop=""name""/>","<span class=""dir dir-ltr"">1 king bed</span>","<div class=""t1jojoys dir dir-ltr"" id=""title_39939722"">Barn in Mickleton</div>",$111 per night,"<span aria-hidden=""true"" class=""r1dxllyb dir dir-ltr"">4.98 (195)</span>","<div class=""t1mwk1n0 dir dir-ltr"">Superhost</div>"
"<meta content=""New Stunning Lake View Log Cabin With Hot Tub"" itemprop=""name""/>","<span class=""dir dir-ltr"">1 bed</span>","<div class=""t1jojoys dir dir-ltr"" id=""title_627327154374788003"">Farm stay in Walberton</div>",$209 per night,"<span aria-hidden=""true"" class=""r1dxllyb dir dir-ltr"">4.95 (22)</span>","<div class=""t1mwk1n0 dir dir-ltr"">Superhost</div>"
"<meta content=""The place to bee... 🐝"" itemprop=""name""/>","<span class=""dir dir-ltr"">1 double bed</span>","<div class=""t1jojoys dir dir-ltr"" id=""title_50418993"">Shepherd’s hut in Four Elms</div>",$249 per night,"<span aria-hidden=""true"" class=""r1dxllyb dir dir-ltr"">5.0 (105)</span>","<div class=""t1mwk1n0 dir dir-ltr"">Superhost</div>"
"<meta content=""Inverskilavulin - Frances' Sketch Pad with Hot Tub"" itemprop=""name""/>","<span class=""dir dir-ltr"">1 double bed</span>","<div class=""t1jojoys dir dir-ltr"" id=""title_38046147"">Cabin in Fort William</div>",$556 per night,"<span aria-hidden=""true"" class=""r1dxllyb dir dir-ltr"">4.93 (150)</span>","<div class=""t1mwk1n0 dir dir-ltr"">Superhost</div>"
"<meta content=""Forest Den"" itemprop=""name""/>","<span class=""dir dir-ltr"">1 sofa bed</span>","<div class=""t1jojoys dir dir-ltr"" id=""title_36073195"">Cabin in East Sussex</div>",$118 per night,"<span aria-hidden=""true"" class=""r1dxllyb dir dir-ltr"">4.84 (226)</span>","<div class=""t1mwk1n0 dir dir-ltr"">Superhost</div>"
"<meta content=""The Cowshed Glamping Shed"" itemprop=""name""/>","<span class=""dir dir-ltr"">1 bed</span>","<div class=""t1jojoys dir dir-ltr"" id=""title_19376066"">Barn in Lochinver</div>",$110 per night,"<span aria-hidden=""true"" class=""r1dxllyb dir dir-ltr"">4.96 (215)</span>","<div class=""t1mwk1n0 dir dir-ltr"">Superhost</div>"
"<meta content=""Halfling Hollow in Vineyard"" itemprop=""name""/>","<span class=""dir dir-ltr"">2 queen beds</span>","<div class=""t1jojoys dir dir-ltr"" id=""title_29268015"">Earthen home in Robertsbridge</div>",$544 per night,"<span aria-hidden=""true"" class=""r1dxllyb dir dir-ltr"">4.94 (94)</span>","<div class=""t1mwk1n0 dir dir-ltr"">Superhost</div>"
"<meta content=""Upside down stone Bothy on Marsden Moor"" itemprop=""name""/>","<span class=""dir dir-ltr"">2 beds</span>","<div class=""t1jojoys dir dir-ltr"" id=""title_44068739"">Cottage in Marsden</div>",$127 per night,"<span aria-hidden=""true"" class=""r1dxllyb dir dir-ltr"">4.98 (192)</span>","<div class=""t1mwk1n0 dir dir-ltr"">Superhost</div>"
"<meta content=""Parkside Apartment Next to Wandsworth Common Free Parking"" itemprop=""name""/>","<span class=""dir dir-ltr"">1 double bed</span>","<div class=""t1jojoys dir dir-ltr"" id=""title_20669037"">Condo in London</div>",$214 per night,"<span aria-hidden=""true"" class=""r1dxllyb dir dir-ltr"">4.82 (72)</span>","<div class=""t1mwk1n0 dir dir-ltr"">Plus</div>"
"<meta content=""Ardenstur Croft and Terrace with views over Loch Melfort"" itemprop=""name""/>","<span class=""dir dir-ltr"">4 beds</span>","<div class=""t1jojoys dir dir-ltr"" id=""title_739624010181789376"">Home in Kilmelford</div>",$121 per night,"<span aria-hidden=""true"" class=""r1dxllyb dir dir-ltr"">New</span>",
"<meta content=""Cosy, peaceful woodland  retreat"" itemprop=""name""/>","<span class=""dir dir-ltr"">1 king bed</span>","<div class=""t1jojoys dir dir-ltr"" id=""title_44074270"">Tiny home in Ripponden</div>",$97 per night,"<span aria-hidden=""true"" class=""r1dxllyb dir dir-ltr"">5.0 (160)</span>","<div class=""t1mwk1n0 dir dir-ltr"">Superhost</div>"
"<meta content=""Cairn Pod"" itemprop=""name""/>","<span class=""dir dir-ltr"">3 beds</span>","<div class=""t1jojoys dir dir-ltr"" id=""title_20554482"">Tiny home in Bonar Bridge</div>",$117 per night,"<span aria-hidden=""true"" class=""r1dxllyb dir dir-ltr"">4.95 (437)</span>","<div class=""t1mwk1n0 dir dir-ltr"">Superhost</div>"
"<meta content=""Bealach Uige Bothy Luxury Modern Self Catering"" itemprop=""name""/>","<span class=""dir dir-ltr"">1 king bed</span>","<div class=""t1jojoys dir dir-ltr"" id=""title_14289701"">Cottage in Isle of Skye</div>",$193 per night,"<span aria-hidden=""true"" class=""r1dxllyb dir dir-ltr"">4.99 (289)</span>","<div class=""t1mwk1n0 dir dir-ltr"">Superhost</div>"
"<meta content=""Watch Hill Manor House by the sea - Hot tub"" itemprop=""name""/>","<span class=""dir dir-ltr"">11 beds</span>","<div class=""t1jojoys dir dir-ltr"" id=""title_16696867"">Home in Budleigh Salterton</div>","$2,031 per night","<span aria-hidden=""true"" class=""r1dxllyb dir dir-ltr"">4.8 (55)</span>",
"<meta content=""Harava Lodge"" itemprop=""name""/>","<span class=""dir dir-ltr"">3 beds</span>","<div class=""t1jojoys dir dir-ltr"" id=""title_33190911"">Cabin in Fort  William</div>",$153 per night,"<span aria-hidden=""true"" class=""r1dxllyb dir dir-ltr"">4.96 (534)</span>","<div class=""t1mwk1n0 dir dir-ltr"">Superhost</div>"
"<meta content=""Scandinavian Cabin in its own little wood."" itemprop=""name""/>","<span class=""dir dir-ltr"">2 single beds</span>","<div class=""t1jojoys dir dir-ltr"" id=""title_49240684"">Place to stay in Greetham</div>",$85 per night,"<span aria-hidden=""true"" class=""r1dxllyb dir dir-ltr"">4.97 (58)</span>","<div class=""t1mwk1n0 dir dir-ltr"">Superhost</div>"
"<meta content=""BeachHouse with Large Private Beachfront Garden."" itemprop=""name""/>","<span class=""dir dir-ltr"">1 double bed</span>","<div class=""t1jojoys dir dir-ltr"" id=""title_17522785"">Tiny home in Porthgwarra</div>",$163 per night,"<span aria-hidden=""true"" class=""r1dxllyb dir dir-ltr"">4.97 (182)</span>","<div class=""t1mwk1n0 dir dir-ltr"">Superhost</div>"
"<meta content=""Autumn Lodge is hidden away in a woodland"" itemprop=""name""/>","<span class=""dir dir-ltr"">2 beds</span>","<div class=""t1jojoys dir dir-ltr"" id=""title_29767967"">Cabin in Pensilva</div>",$124 per night,"<span aria-hidden=""true"" class=""r1dxllyb dir dir-ltr"">4.99 (138)</span>","<div class=""t1mwk1n0 dir dir-ltr"">Superhost</div>"
"<meta content=""Idyllic countryside cabin with stream and lake."" itemprop=""name""/>","<span class=""dir dir-ltr"">3 beds</span>","<div class=""t1jojoys dir dir-ltr"" id=""title_49997536"">Cabin in Bampton</div>",$188 per night,"<span aria-hidden=""true"" class=""r1dxllyb dir dir-ltr"">4.97 (60)</span>","<div class=""t1mwk1n0 dir dir-ltr"">Superhost</div>"
"<meta content=""3-storey fisherman's cottage, with 3 bedrooms"" itemprop=""name""/>","<span class=""dir dir-ltr"">4 beds</span>","<div class=""t1jojoys dir dir-ltr"" id=""title_606309058965368179"">Cottage in Gwynedd</div>","$90 per night, originally $103","<span aria-hidden=""true"" class=""r1dxllyb dir dir-ltr"">4.89 (19)</span>","<div class=""t1mwk1n0 dir dir-ltr"">Superhost</div>"
"<meta content=""CABIN X GPF"" itemprop=""name""/>","<span class=""dir dir-ltr"">1 bed</span>","<div class=""t1jojoys dir dir-ltr"" id=""title_27665472"">Farm stay in Catsfield</div>","$227 per night, originally $292","<span aria-hidden=""true"" class=""r1dxllyb dir dir-ltr"">4.99 (222)</span>","<div class=""t1mwk1n0 dir dir-ltr"">Superhost</div>"
"<meta content=""The Gildhall, enchanting historic thatched cottage"" itemprop=""name""/>","<span class=""dir dir-ltr"">3 beds</span>","<div class=""t1jojoys dir dir-ltr"" id=""title_45530020"">Home in Higham</div>",$131 per night,"<span aria-hidden=""true"" class=""r1dxllyb dir dir-ltr"">4.89 (28)</span>","<div class=""t1mwk1n0 dir dir-ltr"">Superhost</div>"
"<meta content=""Ardcana Luxury Spaces - Darach"" itemprop=""name""/>","<span class=""dir dir-ltr"">1 double bed</span>","<div class=""t1jojoys dir dir-ltr"" id=""title_38655773"">Cabin in Isle of Skye</div>","$212 per night, originally $282","<span aria-hidden=""true"" class=""r1dxllyb dir dir-ltr"">4.97 (117)</span>","<div class=""t1mwk1n0 dir dir-ltr"">Superhost</div>"
"<meta content=""Chic country cottage, hot tub &amp; wood burning stove"" itemprop=""name""/>","<span class=""dir dir-ltr"">5 beds</span>","<div class=""t1jojoys dir dir-ltr"" id=""title_38542112"">Cottage in Sutton Scotney</div>",$260 per night,"<span aria-hidden=""true"" class=""r1dxllyb dir dir-ltr"">4.86 (266)</span>","<div class=""t1mwk1n0 dir dir-ltr"">Superhost</div>"
"<meta content=""Tiny Homestead at Westfield Farm (Tiny House)"" itemprop=""name""/>","<span class=""dir dir-ltr"">1 bed</span>","<div class=""t1jojoys dir dir-ltr"" id=""title_36221233"">Tiny home in East Holywell</div>","$99 per night, originally $121","<span aria-hidden=""true"" class=""r1dxllyb dir dir-ltr"">4.99 (99)</span>",
"<meta content=""Beautiful Handcrafted Cedar Lodge with Hot Tub"" itemprop=""name""/>","<span class=""dir dir-ltr"">3 beds</span>","<div class=""t1jojoys dir dir-ltr"" id=""title_41521132"">Cabin in Horderley</div>",$304 per night,"<span aria-hidden=""true"" class=""r1dxllyb dir dir-ltr"">4.97 (173)</span>","<div class=""t1mwk1n0 dir dir-ltr"">Superhost</div>"
"<meta content=""Luxurious barn ideal Cotswolds and Stratford"" itemprop=""name""/>","<span class=""dir dir-ltr"">1 king bed</span>","<div class=""t1jojoys dir dir-ltr"" id=""title_39939722"">Barn in Mickleton</div>",$111 per night,"<span aria-hidden=""true"" class=""r1dxllyb dir dir-ltr"">4.98 (195)</span>","<div class=""t1mwk1n0 dir dir-ltr"">Superhost</div>"
"<meta content=""The Old Dairy"" itemprop=""name""/>","<span class=""dir dir-ltr"">5 beds</span>","<div class=""t1jojoys dir dir-ltr"" id=""title_32298887"">Cottage in Highland</div>",$139 per night,"<span aria-hidden=""true"" class=""r1dxllyb dir dir-ltr"">4.95 (187)</span>","<div class=""t1mwk1n0 dir dir-ltr"">Plus</div>"
"<meta content=""New Stunning Lake View Log Cabin With Hot Tub"" itemprop=""name""/>","<span class=""dir dir-ltr"">1 bed</span>","<div class=""t1jojoys dir dir-ltr"" id=""title_627327154374788003"">Farm stay in Walberton</div>",$209 per night,"<span aria-hidden=""true"" class=""r1dxllyb dir dir-ltr"">4.95 (22)</span>","<div class=""t1mwk1n0 dir dir-ltr"">Superhost</div>"
"<meta content=""Walk the Royal Mile from an Artsy Flat"" itemprop=""name""/>","<span class=""dir dir-ltr"">1 double bed</span>","<div class=""t1jojoys dir dir-ltr"" id=""title_3834276"">Apartment in Edinburgh</div>",$152 per night,"<span aria-hidden=""true"" class=""r1dxllyb dir dir-ltr"">4.93 (469)</span>","<div class=""t1mwk1n0 dir dir-ltr"">Plus</div>"
"<meta content=""Stylish, Retro Apartment in the Heart of Greenwich"" itemprop=""name""/>","<span class=""dir dir-ltr"">2 beds</span>","<div class=""t1jojoys dir dir-ltr"" id=""title_2839143"">Apartment in London</div>",$230 per night,"<span aria-hidden=""true"" class=""r1dxllyb dir dir-ltr"">4.95 (292)</span>","<div class=""t1mwk1n0 dir dir-ltr"">Plus</div>"
