Title,Beds,Location,Price,Reviews,Host
"<meta content=""Super King/Twin Luxury Apartment (Belig)"" itemprop=""name""/>","<span class=""dir dir-ltr"">1 bed</span>","<div class=""t1jojoys dir dir-ltr"" id=""title_547149885632660387"">Farm stay in Highland Council</div>",$232 per night,"<span aria-hidden=""true"" class=""r1dxllyb dir dir-ltr"">5.0 (11)</span>","<div class=""t1mwk1n0 dir dir-ltr"">Superhost</div>"
"<meta content=""Lodge 5 (Family Style) - Yorkshire Dales"" itemprop=""name""/>","<span class=""dir dir-ltr"">3 king beds</span>","<div class=""t1jojoys dir dir-ltr"" id=""title_49584542"">Private room in North Yorkshire</div>",$451 per night,"<span aria-hidden=""true"" class=""r1dxllyb dir dir-ltr"">4.33 (3)</span>",
"<meta content=""Self contained garden studio ( The Snug)"" itemprop=""name""/>","<span class=""dir dir-ltr"">1 bed</span>","<div class=""t1jojoys dir dir-ltr"" id=""title_49833530"">Tiny home in Saint Merryn</div>",$139 per night,"<span aria-hidden=""true"" class=""r1dxllyb dir dir-ltr"">5.0 (6)</span>",
"<meta content=""Friendly log cabin"" itemprop=""name""/>",,"<div class=""t1jojoys dir dir-ltr"" id=""title_25762762"">Cabin in Llandrillo</div>",$334 per night,"<span aria-hidden=""true"" class=""r1dxllyb dir dir-ltr"">4.71 (7)</span>","<div class=""t1mwk1n0 dir dir-ltr"">Superhost</div>"
"<meta content=""Harebell Pod - Bradley Hall Rural Escapes"" itemprop=""name""/>","<span class=""dir dir-ltr"">1 double bed</span>","<div class=""t1jojoys dir dir-ltr"" id=""title_27321937"">Tiny home in Whitchurch</div>",$151 per night,"<span aria-hidden=""true"" class=""r1dxllyb dir dir-ltr"">5.0 (13)</span>","<div class=""t1mwk1n0 dir dir-ltr"">Superhost</div>"
"<meta content=""Level entry luxury bungalow in meadow nr Yarmouth"" itemprop=""name""/>","<span class=""dir dir-ltr"">6 beds</span>","<div class=""t1jojoys dir dir-ltr"" id=""title_24299480"">Bungalow in Yarmouth</div>",$453 per night,"<span aria-hidden=""true"" class=""r1dxllyb dir dir-ltr"">4.81 (28)</span>",
"<meta content=""Harebell Pod - Bradley Hall Rural Escapes"" itemprop=""name""/>","<span class=""dir dir-ltr"">1 double bed</span>","<div class=""t1jojoys dir dir-ltr"" id=""title_27321937"">Tiny home in Whitchurch</div>",$151 per night,"<span aria-hidden=""true"" class=""r1dxllyb dir dir-ltr"">5.0 (13)</span>","<div class=""t1mwk1n0 dir dir-ltr"">Superhost</div>"
"<meta content=""Level entry luxury bungalow in meadow nr Yarmouth"" itemprop=""name""/>","<span class=""dir dir-ltr"">6 beds</span>","<div class=""t1jojoys dir dir-ltr"" id=""title_24299480"">Bungalow in Yarmouth</div>",$453 per night,"<span aria-hidden=""true"" class=""r1dxllyb dir dir-ltr"">4.81 (28)</span>",
"<meta content=""Coast 'n Country Static Caravan."" itemprop=""name""/>","<span class=""dir dir-ltr"">3 beds</span>","<div class=""t1jojoys dir dir-ltr"" id=""title_2760595"">Farm stay in Beulah</div>",$63 per night,"<span aria-hidden=""true"" class=""r1dxllyb dir dir-ltr"">4.63 (96)</span>",
"<meta content=""Wagtail - a Northumbrian couple's retreat"" itemprop=""name""/>","<span class=""dir dir-ltr"">1 double bed</span>","<div class=""t1jojoys dir dir-ltr"" id=""title_716366858249213385"">Shepherd’s hut in Greenhead</div>",$245 per night,,
"<meta content=""Glampio Coed Glamping  - Porth Ysgo pod"" itemprop=""name""/>","<span class=""dir dir-ltr"">1 double bed</span>","<div class=""t1jojoys dir dir-ltr"" id=""title_47900445"">Tiny home in Gwynedd</div>",$151 per night,,
"<meta content=""Coastal Village.  Manorbier. NrTenby. Double room"" itemprop=""name""/>","<span class=""dir dir-ltr"">1 double bed</span>","<div class=""t1jojoys dir dir-ltr"" id=""title_52375602"">Private room in Manorbier</div>",$137 per night,"<span aria-hidden=""true"" class=""r1dxllyb dir dir-ltr"">5.0 (6)</span>",
"<meta content=""Geodesic Dome"" itemprop=""name""/>","<span class=""dir dir-ltr"">1 double bed</span>","<div class=""t1jojoys dir dir-ltr"" id=""title_52252172"">Private room in Ashton</div>",$192 per night,,"<div class=""t1mwk1n0 dir dir-ltr"">Superhost</div>"
"<meta content=""Delightful spacious central cottage with EV point"" itemprop=""name""/>","<span class=""dir dir-ltr"">1 bed</span>","<div class=""t1jojoys dir dir-ltr"" id=""title_547600663992922634"">Bungalow in Market Place</div>",$179 per night,"<span aria-hidden=""true"" class=""r1dxllyb dir dir-ltr"">5.0 (3)</span>",
"<meta content=""Eco Pod  1"" itemprop=""name""/>","<span class=""dir dir-ltr"">4 single beds</span>","<div class=""t1jojoys dir dir-ltr"" id=""title_37230034"">Tiny home in Highland</div>",$116 per night,"<span aria-hidden=""true"" class=""r1dxllyb dir dir-ltr"">4.7 (33)</span>",
"<meta content=""Luxurious Yurts in Stunning Mountain Location"" itemprop=""name""/>","<span class=""dir dir-ltr"">8 beds</span>","<div class=""t1jojoys dir dir-ltr"" id=""title_18885470"">Yurt in Cynwyd</div>",$156 per night,"<span aria-hidden=""true"" class=""r1dxllyb dir dir-ltr"">5.0 (17)</span>","<div class=""t1mwk1n0 dir dir-ltr"">Superhost</div>"
"<meta content=""Alba Cabin on Luxury Trawler Yacht, Inverness"" itemprop=""name""/>","<span class=""dir dir-ltr"">2 single beds</span>","<div class=""t1jojoys dir dir-ltr"" id=""title_22451639"">Private room in Inverness</div>",$151 per night,"<span aria-hidden=""true"" class=""r1dxllyb dir dir-ltr"">4.94 (103)</span>","<div class=""t1mwk1n0 dir dir-ltr"">Superhost</div>"
"<meta content=""Kingsdown Chalet No.5"" itemprop=""name""/>",,"<div class=""t1jojoys dir dir-ltr"" id=""title_38010735"">Chalet in Kingsdown</div>",$200 per night,"<span aria-hidden=""true"" class=""r1dxllyb dir dir-ltr"">4.63 (8)</span>",
"<meta content=""5 Star, 2 Bedroom Scandinavian Lodge with Hot Tub"" itemprop=""name""/>","<span class=""dir dir-ltr"">3 beds</span>","<div class=""t1jojoys dir dir-ltr"" id=""title_23181137"">Chalet in Pitt</div>",$692 per night,,"<div class=""t1mwk1n0 dir dir-ltr"">Superhost</div>"
"<meta content=""Characterful riverside barn on private estate"" itemprop=""name""/>","<span class=""dir dir-ltr"">5 beds</span>","<div class=""t1jojoys dir dir-ltr"" id=""title_4556532"">Cottage in Nanstallon, Bodmin</div>",$469 per night,"<span aria-hidden=""true"" class=""r1dxllyb dir dir-ltr"">4.9 (29)</span>","<div class=""t1mwk1n0 dir dir-ltr"">Superhost</div>"
"<meta content=""Beautiful village cottage with wood-burner"" itemprop=""name""/>","<span class=""dir dir-ltr"">1 bed</span>","<div class=""t1jojoys dir dir-ltr"" id=""title_705467099438115446"">Cottage in Falkland</div>",$206 per night,,
"<meta content=""Exe Valley Glamping - 'OTTERS HOLT'"" itemprop=""name""/>","<span class=""dir dir-ltr"">3 beds</span>","<div class=""t1jojoys dir dir-ltr"" id=""title_33068455"">Tent in Devon</div>",$344 per night,,
"<meta content=""Cosy Shepherd’s Hut in idyllic location"" itemprop=""name""/>",,"<div class=""t1jojoys dir dir-ltr"" id=""title_49669324"">Shepherd’s hut in Corscombe</div>",$124 per night,,
"<meta content=""Red Kite Cottage"" itemprop=""name""/>","<span class=""dir dir-ltr"">2 beds</span>","<div class=""t1jojoys dir dir-ltr"" id=""title_18211335"">Cottage in Howey</div>",$151 per night,"<span aria-hidden=""true"" class=""r1dxllyb dir dir-ltr"">4.91 (76)</span>",
"<meta content=""Langley Glamping Cabins - The Wonneys"" itemprop=""name""/>","<span class=""dir dir-ltr"">2 beds</span>","<div class=""t1jojoys dir dir-ltr"" id=""title_26358293"">Tiny home in GB</div>",$158 per night,"<span aria-hidden=""true"" class=""r1dxllyb dir dir-ltr"">5.0 (6)</span>",
"<meta content=""Beach front, private garden, seaside."" itemprop=""name""/>","<span class=""dir dir-ltr"">4 beds</span>","<div class=""t1jojoys dir dir-ltr"" id=""title_27794180"">Chalet in Abersoch</div>",$125 per night,"<span aria-hidden=""true"" class=""r1dxllyb dir dir-ltr"">4.65 (17)</span>",
"<meta content=""The Old School House - Loft Apartment 8"" itemprop=""name""/>","<span class=""dir dir-ltr"">4 beds</span>","<div class=""t1jojoys dir dir-ltr"" id=""title_731686725815981392"">Apartment in Lytham St Annes</div>",$193 per night,"<span aria-hidden=""true"" class=""r1dxllyb dir dir-ltr"">New</span>","<div class=""t1mwk1n0 dir dir-ltr"">Superhost</div>"
"<meta content=""Bill and Bens Cottage, Fentrigan Manor Farm, Bude"" itemprop=""name""/>","<span class=""dir dir-ltr"">4 beds</span>","<div class=""t1jojoys dir dir-ltr"" id=""title_19655655"">Cottage in warbstow</div>",$267 per night,"<span aria-hidden=""true"" class=""r1dxllyb dir dir-ltr"">5.0 (6)</span>",
"<meta content=""Manchester from the countryside"" itemprop=""name""/>","<span class=""dir dir-ltr"">1 double bed</span>","<div class=""t1jojoys dir dir-ltr"" id=""title_12938701"">Private room in Newhey</div>",$69 per night,"<span aria-hidden=""true"" class=""r1dxllyb dir dir-ltr"">5.0 (22)</span>",
"<meta content=""Beautiful Country Lodge in the Awesome New Forest!"" itemprop=""name""/>","<span class=""dir dir-ltr"">3 beds</span>","<div class=""t1jojoys dir dir-ltr"" id=""title_33761906"">Chalet in Downton</div>",$312 per night,"<span aria-hidden=""true"" class=""r1dxllyb dir dir-ltr"">4.96 (26)</span>","<div class=""t1mwk1n0 dir dir-ltr"">Superhost</div>"
"<meta content=""Mullarts Church - Glencorp Apartment - Cushendun"" itemprop=""name""/>","<span class=""dir dir-ltr"">2 double beds</span>","<div class=""t1jojoys dir dir-ltr"" id=""title_45987603"">Farm stay in Cushendall</div>",$192 per night,,
"<meta content=""Glampio Coed Glamping  - Porthorion luxurious pod"" itemprop=""name""/>","<span class=""dir dir-ltr"">2 beds</span>","<div class=""t1jojoys dir dir-ltr"" id=""title_48238820"">Tiny home in Gwynedd</div>",$151 per night,,
"<meta content=""Alt na Criche Two bedroom Loch Ness holiday home"" itemprop=""name""/>","<span class=""dir dir-ltr"">3 beds</span>","<div class=""t1jojoys dir dir-ltr"" id=""title_48411552"">Apartment in Saint Benedicts Abbey</div>",$362 per night,"<span aria-hidden=""true"" class=""r1dxllyb dir dir-ltr"">4.63 (8)</span>","<div class=""t1mwk1n0 dir dir-ltr"">Superhost</div>"
"<meta content=""Ardlea cottage, 2 en-suite bedroomed cottage,"" itemprop=""name""/>","<span class=""dir dir-ltr"">3 beds</span>","<div class=""t1jojoys dir dir-ltr"" id=""title_723632227433565943"">Cottage in Fionnphort</div>",$247 per night,"<span aria-hidden=""true"" class=""r1dxllyb dir dir-ltr"">New</span>","<div class=""t1mwk1n0 dir dir-ltr"">Superhost</div>"
"<meta content=""Room with own private bath/shower room &amp; parking"" itemprop=""name""/>","<span class=""dir dir-ltr"">1 bed</span>","<div class=""t1jojoys dir dir-ltr"" id=""title_628770647495619144"">Private room in West Sussex</div>",$101 per night,"<span aria-hidden=""true"" class=""r1dxllyb dir dir-ltr"">New</span>",
"<meta content=""UK41443 - Snowy Owl Barn (UK41443)"" itemprop=""name""/>","<span class=""dir dir-ltr"">1 king bed</span>","<div class=""t1jojoys dir dir-ltr"" id=""title_746554117417850487"">Home in Shipdham</div>",$156 per night,"<span aria-hidden=""true"" class=""r1dxllyb dir dir-ltr"">New</span>",
"<meta content=""Glampio Coed Glamping - Porthor, Aberdaron"" itemprop=""name""/>","<span class=""dir dir-ltr"">1 double bed</span>","<div class=""t1jojoys dir dir-ltr"" id=""title_24774711"">Private room in Rhoshirwaun</div>",$151 per night,"<span aria-hidden=""true"" class=""r1dxllyb dir dir-ltr"">4.96 (27)</span>",
"<meta content=""Rock House Apartment (UK41179)"" itemprop=""name""/>","<span class=""dir dir-ltr"">2 king beds</span>","<div class=""t1jojoys dir dir-ltr"" id=""title_727775870972858769"">Home in Maidencombe</div>",$251 per night,"<span aria-hidden=""true"" class=""r1dxllyb dir dir-ltr"">New</span>",
"<meta content=""Devon-yurts at Hemsford yurt camp Littlehempston"" itemprop=""name""/>","<span class=""dir dir-ltr"">3 beds</span>","<div class=""t1jojoys dir dir-ltr"" id=""title_10395907"">Private room in Littlehempston</div>",$117 per night,"<span aria-hidden=""true"" class=""r1dxllyb dir dir-ltr"">4.94 (17)</span>",
"<meta content=""Ardlogie Holiday Home &amp; Ski Chalet, Aviemore"" itemprop=""name""/>","<span class=""dir dir-ltr"">5 beds</span>","<div class=""t1jojoys dir dir-ltr"" id=""title_8622317"">Chalet in Aviemore</div>",$192 per night,"<span aria-hidden=""true"" class=""r1dxllyb dir dir-ltr"">4.81 (37)</span>","<div class=""t1mwk1n0 dir dir-ltr"">Superhost</div>"
"<meta content=""Double or twin with Ensuite, Kingussie"" itemprop=""name""/>","<span class=""dir dir-ltr"">1 double bed</span>","<div class=""t1jojoys dir dir-ltr"" id=""title_20909664"">Hotel room in Kingussie</div>",$133 per night,"<span aria-hidden=""true"" class=""r1dxllyb dir dir-ltr"">4.38 (41)</span>",
"<meta content=""Hill Top Farm: Bed and Breakfast"" itemprop=""name""/>","<span class=""dir dir-ltr"">1 double bed</span>","<div class=""t1jojoys dir dir-ltr"" id=""title_23622507"">Private room in Wincle</div>",$110 per night,"<span aria-hidden=""true"" class=""r1dxllyb dir dir-ltr"">5.0 (29)</span>",
"<meta content=""Rural cabin in the hills and under the stars 4"" itemprop=""name""/>","<span class=""dir dir-ltr"">3 beds</span>","<div class=""t1jojoys dir dir-ltr"" id=""title_34468356"">Hut in Denbighshire</div>",$117 per night,"<span aria-hidden=""true"" class=""r1dxllyb dir dir-ltr"">5.0 (9)</span>",
"<meta content=""Peak House Farm (Hereford Double Ensuite)"" itemprop=""name""/>","<span class=""dir dir-ltr"">1 bed</span>","<div class=""t1jojoys dir dir-ltr"" id=""title_7742843"">Private room in Cole Henley</div>",$102 per night,"<span aria-hidden=""true"" class=""r1dxllyb dir dir-ltr"">4.91 (22)</span>",
"<meta content=""Original authentic Romany home"" itemprop=""name""/>","<span class=""dir dir-ltr"">1 bed</span>","<div class=""t1jojoys dir dir-ltr"" id=""title_728333833760450646"">Place to stay in Walton Cardiff</div>",$172 per night,"<span aria-hidden=""true"" class=""r1dxllyb dir dir-ltr"">New</span>",
"<meta content=""Yurt Nanny Iris ~ glamping on the Welsh border"" itemprop=""name""/>","<span class=""dir dir-ltr"">3 beds</span>","<div class=""t1jojoys dir dir-ltr"" id=""title_6087773"">Private room in Llansilin</div>",$202 per night,"<span aria-hidden=""true"" class=""r1dxllyb dir dir-ltr"">5.0 (6)</span>",
"<meta content=""The Raffles Room - Luxury B&amp;B Gileston Manor"" itemprop=""name""/>","<span class=""dir dir-ltr"">1 bed</span>","<div class=""t1jojoys dir dir-ltr"" id=""title_725188034970857667"">Private room in Gileston</div>",$953 per night,"<span aria-hidden=""true"" class=""r1dxllyb dir dir-ltr"">New</span>",
"<meta content=""Spacious room with king size bed and en-suite"" itemprop=""name""/>","<span class=""dir dir-ltr"">1 bed</span>","<div class=""t1jojoys dir dir-ltr"" id=""title_721577845316429731"">Private room in Cornwall</div>",$144 per night,"<span aria-hidden=""true"" class=""r1dxllyb dir dir-ltr"">New</span>",
"<meta content=""The Hazel Hide - Luxury Eco A-Frame Cabin"" itemprop=""name""/>","<span class=""dir dir-ltr"">4 beds</span>","<div class=""t1jojoys dir dir-ltr"" id=""title_736775694860821187"">Cabin in Ashington</div>",$253 per night,"<span aria-hidden=""true"" class=""r1dxllyb dir dir-ltr"">New</span>",
"<meta content=""Barcud- UK37574 (UK37574)"" itemprop=""name""/>","<span class=""dir dir-ltr"">1 double bed</span>","<div class=""t1jojoys dir dir-ltr"" id=""title_652323552443246368"">Home in Llanboidy</div>",$254 per night,"<span aria-hidden=""true"" class=""r1dxllyb dir dir-ltr"">5.0 (12)</span>","<div class=""t1mwk1n0 dir dir-ltr"">Rare find</div>"
"<meta content=""PRIVATE 2 BEDROOMS IN LUXURIOUS APARTMENT &amp; A VIEW"" itemprop=""name""/>","<span class=""dir dir-ltr"">3 beds</span>","<div class=""t1jojoys dir dir-ltr"" id=""title_652960031269344263"">Private room in London</div>",$736 per night,"<span aria-hidden=""true"" class=""r1dxllyb dir dir-ltr"">5.0 (6)</span>","<div class=""t1mwk1n0 dir dir-ltr"">Superhost</div>"
"<meta content=""Superior Double Room at Strand Palace, Covent Garden"" itemprop=""name""/>","<span class=""dir dir-ltr"">1 double bed</span>","<div class=""t1jojoys dir dir-ltr"" id=""title_35026471"">Hotel room in London</div>",$337 per night,"<span aria-hidden=""true"" class=""r1dxllyb dir dir-ltr"">4.81 (231)</span>","<div class=""t1mwk1n0 dir dir-ltr"">Rare find</div>"
"<meta content=""Inviting 4 Berth caravan in Hebden Bridge"" itemprop=""name""/>","<span class=""dir dir-ltr"">2 double beds</span>","<div class=""t1jojoys dir dir-ltr"" id=""title_688910343289371920"">Chalet in West Yorkshire</div>",$157 per night,"<span aria-hidden=""true"" class=""r1dxllyb dir dir-ltr"">5.0 (10)</span>",
"<meta content=""Award winning off-grid shepherd's hut 💚"" itemprop=""name""/>","<span class=""dir dir-ltr"">1 double bed</span>","<div class=""t1jojoys dir dir-ltr"" id=""title_33335625"">Shepherd’s hut in South Ayrshire</div>",$117 per night,"<span aria-hidden=""true"" class=""r1dxllyb dir dir-ltr"">4.93 (235)</span>","<div class=""t1mwk1n0 dir dir-ltr"">Superhost</div>"
"<meta content=""Secluded, Cosy and Luxurious Shepherd Hut"" itemprop=""name""/>","<span class=""dir dir-ltr"">1 double bed</span>","<div class=""t1jojoys dir dir-ltr"" id=""title_24788043"">Shepherd’s hut in Melksham</div>",$135 per night,"<span aria-hidden=""true"" class=""r1dxllyb dir dir-ltr"">5.0 (237)</span>","<div class=""t1mwk1n0 dir dir-ltr"">Superhost</div>"
"<meta content=""Manor House Hut, Northumberland"" itemprop=""name""/>","<span class=""dir dir-ltr"">1 bed</span>","<div class=""t1jojoys dir dir-ltr"" id=""title_49257886"">Shepherd’s hut in Birtley</div>",$151 per night,"<span aria-hidden=""true"" class=""r1dxllyb dir dir-ltr"">4.97 (35)</span>","<div class=""t1mwk1n0 dir dir-ltr"">Superhost</div>"
"<meta content=""Cala Fearnadh Off-Grid cabin, Bunessan, Mull"" itemprop=""name""/>","<span class=""dir dir-ltr"">3 beds</span>","<div class=""t1jojoys dir dir-ltr"" id=""title_24384149"">Cabin in Bunessan</div>",$219 per night,"<span aria-hidden=""true"" class=""r1dxllyb dir dir-ltr"">4.93 (149)</span>","<div class=""t1mwk1n0 dir dir-ltr"">Rare find</div>"
"<meta content=""Dreamview Shepherds Hut - Sweet  Chestnut"" itemprop=""name""/>","<span class=""dir dir-ltr"">1 double bed</span>","<div class=""t1jojoys dir dir-ltr"" id=""title_613512475648446107"">Shepherd’s hut in Blackborough</div>",$311 per night,"<span aria-hidden=""true"" class=""r1dxllyb dir dir-ltr"">4.63 (8)</span>","<div class=""t1mwk1n0 dir dir-ltr"">Superhost</div>"
"<meta content=""Luxury 4 berth S-Pod with Hot Tub."" itemprop=""name""/>","<span class=""dir dir-ltr"">2 beds</span>","<div class=""t1jojoys dir dir-ltr"" id=""title_670040790125183629"">Vacation home in Morfa Bychan</div>",$181 per night,"<span aria-hidden=""true"" class=""r1dxllyb dir dir-ltr"">4.94 (16)</span>","<div class=""t1mwk1n0 dir dir-ltr"">Rare find</div>"
"<meta content=""Old Rose Shepherd Hut"" itemprop=""name""/>","<span class=""dir dir-ltr"">1 queen bed</span>","<div class=""t1jojoys dir dir-ltr"" id=""title_31904331"">Shepherd’s hut in Churchinford</div>",$199 per night,"<span aria-hidden=""true"" class=""r1dxllyb dir dir-ltr"">4.99 (159)</span>","<div class=""t1mwk1n0 dir dir-ltr"">Superhost</div>"
"<meta content=""Luxury Coastal Shepherds Hut + Hot Tub in Polperro"" itemprop=""name""/>","<span class=""dir dir-ltr"">1 double bed</span>","<div class=""t1jojoys dir dir-ltr"" id=""title_45635585"">Shepherd’s hut in Polperro</div>",$175 per night,"<span aria-hidden=""true"" class=""r1dxllyb dir dir-ltr"">4.99 (78)</span>","<div class=""t1mwk1n0 dir dir-ltr"">Superhost</div>"
"<meta content=""Daisy Park Shepherds Hut"" itemprop=""name""/>","<span class=""dir dir-ltr"">1 king bed</span>","<div class=""t1jojoys dir dir-ltr"" id=""title_49972263"">Shepherd’s hut in Cornwall</div>",$241 per night,"<span aria-hidden=""true"" class=""r1dxllyb dir dir-ltr"">5.0 (47)</span>","<div class=""t1mwk1n0 dir dir-ltr"">Superhost</div>"
"<meta content=""5* Shepherds Hut in Snowdonia with mountain views"" itemprop=""name""/>","<span class=""dir dir-ltr"">1 double bed</span>","<div class=""t1jojoys dir dir-ltr"" id=""title_33003199"">Shepherd’s hut in Conwy</div>","$144 per night, originally $163","<span aria-hidden=""true"" class=""r1dxllyb dir dir-ltr"">4.99 (297)</span>","<div class=""t1mwk1n0 dir dir-ltr"">Superhost</div>"
"<meta content=""Beach House - Sea view &amp; Hot Tub &amp; Fibre Broadband"" itemprop=""name""/>","<span class=""dir dir-ltr"">6 beds</span>","<div class=""t1jojoys dir dir-ltr"" id=""title_16745422"">Home in Greatstone</div>","$623 per night, originally $700","<span aria-hidden=""true"" class=""r1dxllyb dir dir-ltr"">4.83 (147)</span>","<div class=""t1mwk1n0 dir dir-ltr"">Superhost</div>"
"<meta content=""Monkstadt no 1 - Betty's Lookout"" itemprop=""name""/>","<span class=""dir dir-ltr"">3 beds</span>","<div class=""t1jojoys dir dir-ltr"" id=""title_50113900"">Cottage in Linicro</div>",$361 per night,"<span aria-hidden=""true"" class=""r1dxllyb dir dir-ltr"">4.92 (51)</span>","<div class=""t1mwk1n0 dir dir-ltr"">Rare find</div>"
"<meta content=""Y Cwt Cwtch, the 'cuddle' hut"" itemprop=""name""/>","<span class=""dir dir-ltr"">1 double bed</span>","<div class=""t1jojoys dir dir-ltr"" id=""title_24595814"">Shepherd’s hut in Haverfordwest</div>",$119 per night,"<span aria-hidden=""true"" class=""r1dxllyb dir dir-ltr"">4.96 (218)</span>","<div class=""t1mwk1n0 dir dir-ltr"">Superhost</div>"
"<meta content=""Daisy Park Shepherds Hut"" itemprop=""name""/>","<span class=""dir dir-ltr"">1 king bed</span>","<div class=""t1jojoys dir dir-ltr"" id=""title_49972263"">Shepherd’s hut in Cornwall</div>",$241 per night,"<span aria-hidden=""true"" class=""r1dxllyb dir dir-ltr"">5.0 (47)</span>","<div class=""t1mwk1n0 dir dir-ltr"">Superhost</div>"
"<meta content=""Homely Beachside Apartment in Newquay Town Centre!"" itemprop=""name""/>","<span class=""dir dir-ltr"">2 beds</span>","<div class=""t1jojoys dir dir-ltr"" id=""title_49580779"">Condo in Cornwall</div>",$167 per night,"<span aria-hidden=""true"" class=""r1dxllyb dir dir-ltr"">4.83 (126)</span>","<div class=""t1mwk1n0 dir dir-ltr"">Superhost</div>"
"<meta content=""5* Shepherds Hut in Snowdonia with mountain views"" itemprop=""name""/>","<span class=""dir dir-ltr"">1 double bed</span>","<div class=""t1jojoys dir dir-ltr"" id=""title_33003199"">Shepherd’s hut in Conwy</div>","$144 per night, originally $163","<span aria-hidden=""true"" class=""r1dxllyb dir dir-ltr"">4.99 (297)</span>","<div class=""t1mwk1n0 dir dir-ltr"">Superhost</div>"
"<meta content=""Y Cwt Cwtch, the 'cuddle' hut"" itemprop=""name""/>","<span class=""dir dir-ltr"">1 double bed</span>","<div class=""t1jojoys dir dir-ltr"" id=""title_24595814"">Shepherd’s hut in Haverfordwest</div>",$119 per night,"<span aria-hidden=""true"" class=""r1dxllyb dir dir-ltr"">4.96 (218)</span>","<div class=""t1mwk1n0 dir dir-ltr"">Superhost</div>"
"<meta content=""The Hogget Hut, luxury handcrafted shepherds hut"" itemprop=""name""/>","<span class=""dir dir-ltr"">1 double bed</span>","<div class=""t1jojoys dir dir-ltr"" id=""title_43900761"">Shepherd’s hut in East Sussex</div>",$126 per night,"<span aria-hidden=""true"" class=""r1dxllyb dir dir-ltr"">4.86 (79)</span>","<div class=""t1mwk1n0 dir dir-ltr"">Superhost</div>"
"<meta content=""The Peacock Shepherds Hut at Ketteringham Hall"" itemprop=""name""/>","<span class=""dir dir-ltr"">1 king bed</span>","<div class=""t1jojoys dir dir-ltr"" id=""title_41761859"">Shepherd’s hut in Ketteringham</div>",$172 per night,"<span aria-hidden=""true"" class=""r1dxllyb dir dir-ltr"">4.95 (39)</span>","<div class=""t1mwk1n0 dir dir-ltr"">Superhost</div>"
"<meta content=""Mermaid’s Hut 
Brightlingsea"" itemprop=""name""/>",,"<div class=""t1jojoys dir dir-ltr"" id=""title_613498973823619032"">Hut in Brightlingsea</div>",$55 per night,"<span aria-hidden=""true"" class=""r1dxllyb dir dir-ltr"">5.0 (14)</span>","<div class=""t1mwk1n0 dir dir-ltr"">Superhost</div>"
"<meta content=""Porthminster Apartment One"" itemprop=""name""/>","<span class=""dir dir-ltr"">1 bed</span>","<div class=""t1jojoys dir dir-ltr"" id=""title_13956816"">Apartment in Saint Ives</div>","$174 per night, originally $196","<span aria-hidden=""true"" class=""r1dxllyb dir dir-ltr"">4.89 (202)</span>","<div class=""t1mwk1n0 dir dir-ltr"">Rare find</div>"
"<meta content=""Tranquil &amp; Modern Home Close to Underground ♡☆(R2)"" itemprop=""name""/>","<span class=""dir dir-ltr"">1 double bed</span>","<div class=""t1jojoys dir dir-ltr"" id=""title_45652132"">Private room in London</div>",$73 per night,"<span aria-hidden=""true"" class=""r1dxllyb dir dir-ltr"">5.0 (19)</span>","<div class=""t1mwk1n0 dir dir-ltr"">Rare find</div>"
"<meta content=""'Carry on Camping' Shepherd Huts in Leicestershire"" itemprop=""name""/>","<span class=""dir dir-ltr"">1 king bed</span>","<div class=""t1jojoys dir dir-ltr"" id=""title_49207528"">Shepherd’s hut in Leicestershire</div>",$206 per night,"<span aria-hidden=""true"" class=""r1dxllyb dir dir-ltr"">4.96 (27)</span>","<div class=""t1mwk1n0 dir dir-ltr"">Superhost</div>"
"<meta content=""Shepherds Rest, Peak District"" itemprop=""name""/>","<span class=""dir dir-ltr"">1 bed</span>","<div class=""t1jojoys dir dir-ltr"" id=""title_51885137"">Shepherd’s hut in Derbyshire</div>",$165 per night,"<span aria-hidden=""true"" class=""r1dxllyb dir dir-ltr"">4.93 (59)</span>","<div class=""t1mwk1n0 dir dir-ltr"">Superhost</div>"
"<meta content=""Railway Carriages Hinton Admiral"" itemprop=""name""/>","<span class=""dir dir-ltr"">3 beds</span>","<div class=""t1jojoys dir dir-ltr"" id=""title_42677091"">Train in Hinton</div>",$259 per night,"<span aria-hidden=""true"" class=""r1dxllyb dir dir-ltr"">4.5 (60)</span>","<div class=""t1mwk1n0 dir dir-ltr"">Rare find</div>"
"<meta content=""Rupert's Retreat at Retreat by the Bowers"" itemprop=""name""/>","<span class=""dir dir-ltr"">2 beds</span>","<div class=""t1jojoys dir dir-ltr"" id=""title_53985496"">Home in Nateby</div>","$370 per night, originally $498","<span aria-hidden=""true"" class=""r1dxllyb dir dir-ltr"">5.0 (3)</span>","<div class=""t1mwk1n0 dir dir-ltr"">Rare find</div>"
"<meta content=""Dorset Countryside Shepherds Hut with a lake view"" itemprop=""name""/>","<span class=""dir dir-ltr"">1 king bed</span>","<div class=""t1jojoys dir dir-ltr"" id=""title_44107775"">Shepherd’s hut in Fontmell Magna</div>",$148 per night,"<span aria-hidden=""true"" class=""r1dxllyb dir dir-ltr"">4.98 (88)</span>","<div class=""t1mwk1n0 dir dir-ltr"">Superhost</div>"
