Name,Listing_type,Location,Rating,Host,Beds,DiscountedPrice,OriginalPrice,Latitude,Longitude,State,Country,ZipCodes,Codes
Warriston Apartment at Holm Park,Entire apartment,Moffat,9.7,Exceptional,3,0,0,40.6083135,-108.252345,Colorado,United States,,us
Wood Place,Entire holiday home,Diss,8.2,Very good,4,0,0,52.3769148,1.1088804,England,United Kingdom,IP22 4JT,gb
Brambles Cottage,Entire holiday home,Boyton,9.7,Exceptional,3,0,0,50.71396865,-4.399674868142044,England,United Kingdom,,gb
Sunnybank Cottage,Entire holiday home,Ulverston,8.6,Fabulous,2,0,0,54.190426,-3.083899732497249,England,United Kingdom,LA12 9DA,gb
Urban Heights - By My Getaways,Entire apartment,"Kemptown, Brighton & Hove",8.1,Very good,5,0,0,50.8192795,-0.1231562,England,United Kingdom,BN2 1EB,gb
Host & Stay - Spyglass 1708,Entire apartment,Whitby,8.7,Fabulous,3,0,0,54.4874141,-0.6155111,England,United Kingdom,YO21 3PP,gb
"Host & Stay - Priory Yard, Barnard Castle",Entire holiday home,Barnard Castle,9.0,Superb,2,0,0,54.54310225,-1.918158118319142,England,United Kingdom,DL12 8JT,gb
Apartment at 5 Victoria Parade,Entire apartment,Ramsgate,7.8,Good,2,0,0,51.3334726,1.4196476,England,United Kingdom,CT11 8HA,gb
"2 Bedrooms Modern Central London Apartment, Full Kitchen, 5 minutes Tube Station",Entire apartment,"Tower Hamlets, London",8.2,Very good,7,0,0,51.5057967,-0.0705771,England,United Kingdom,E1W 1UE,gb
Owl Barn,Entire holiday home,Llandovery,9.2,Superb,3,0,0,51.9954586,-3.7977071,Cymru / Wales,United Kingdom,SA20 0EE,gb
Fishermans,Entire holiday home,Inverness,9.9,Exceptional,3,0,0,57.4790124,-4.225739,Alba / Scotland,United Kingdom,IV1 1DE,gb
Host & Stay - Spring Cottage,Entire holiday home,Whitby,8.6,Fabulous,2,0,0,54.4874141,-0.6155111,England,United Kingdom,YO21 3PP,gb
Carnarvon Street City Centre Apartment,Entire apartment,"North West, Glasgow",7.8,Good,3,0,0,55.8492356,-3.9612648,Alba / Scotland,United Kingdom,ML6 9QU,gb
The Dreel Loft,Entire holiday home,Anstruther,9.3,Superb,3,0,0,56.2227638,-2.7005643,Alba / Scotland,United Kingdom,KY10 3AQ,gb
"OrangeApartments Riverside Drive,5 Minutes from City Centre",Entire apartment,Aberdeen,7.7,Good,2,0,0,57.1482429,-2.0928095,Alba / Scotland,United Kingdom,AB11 5BQ,gb
"Southgrove View, Family Holiday Cottage",Entire holiday home,Ventnor,9.1,Superb,3,0,0,50.594976,-1.2029747,England,United Kingdom,PO38 1HD,gb
Utopia Apartment by MGroupSA,Entire apartment,Swansea,8.8,Fabulous,2,0,0,51.6195955,-3.9459248,Cymru / Wales,United Kingdom,SA1 3EE,gb
Beachcliffe Lodge Apartments,Entire apartment,"North Shore, Blackpool",9.0,Superb,4,0,0,53.8264674,-3.0537029,England,United Kingdom,FY1 2HR,gb
"Pass the Keys STUNNING 2 BED APARTMENT, FISTRAL BEACH, NEWQUAY",Entire apartment,Newquay,,Exceptional,3,0,0,50.4134414,-5.0848836,England,United Kingdom,TR7 1EP,gb
Looe with a View - Entire apartment with FREE allocated parking,Entire apartment,Looe,9.4,Superb,4,0,0,50.3511715,-4.4542496,England,United Kingdom,PL13 2BY,gb
2 Bedroom Apartment Close to Beach & Town Centre,Entire apartment,Southend-on-Sea,9.0,Superb,4,0,0,51.5388241,0.7128137,England,United Kingdom,SS1 1LQ,gb
Bexhill Sea View Flat 3,Entire apartment,Bexhill,8.9,Fabulous,3,0,0,50.8424384,0.4675723,England,United Kingdom,TN39 3PE,gb
"The Cwtch, Log Fire, Sleeps 5, Nr Zip World Tower & bike Park Wales",Entire holiday home,Aberdare,9.1,Superb,3,0,0,51.713353,-3.445555,Cymru / Wales,United Kingdom,CF44 7AB,gb
King Street Penthouse - 2 Bed,Entire apartment,Great Yarmouth,8.8,Fabulous,3,0,0,52.6071742,1.7314845,England,United Kingdom,NR30 2AH,gb
Eastend Apartments,Entire apartment,"Newham, London",9.0,Superb,1,0,0,51.5300157,0.029309078788513746,England,United Kingdom,E13 9JH,gb
Anchor Cottage,Entire holiday home,East Cowes,8.9,Fabulous,2,0,0,50.7594841,-1.2852106,England,United Kingdom,PO32 6PU,gb
Coombe Cottage,Entire holiday home,Honiton,9.3,Superb,2,0,0,50.7981119,-3.1924599,England,United Kingdom,EX14 1DH,gb
The Old Brewery House - By My Getaways - Free Parking,Entire holiday home,"Kemptown, Brighton & Hove",8.1,Very good,5,0,0,50.8192795,-0.1231562,England,United Kingdom,BN2 1EB,gb
"Blenheim, Padstow",Entire holiday home,Padstow,9.1,Superb,4,0,0,50.5403819,-4.9369874,England,United Kingdom,PL28 8BN,gb
Host & Stay - Surf & Sand,Entire apartment,Whitby,9.1,Superb,2,0,0,54.4874141,-0.6155111,England,United Kingdom,YO21 3PP,gb
Ivy Apartments by CityNest,Entire apartment,"Blackpool Centre, Blackpool",7.4,Good,3,0,0,53.79976295,-3.042623393215248,England,United Kingdom,FY4 3AD,gb
Bexhill Luxury Sea Stay Flat 2,Entire apartment,Bexhill,9.8,Exceptional,3,0,0,50.8424384,0.4675723,England,United Kingdom,TN39 3PE,gb
Utopia#2 Luxury City Centre Apartment by MGroupSA,Entire apartment,Swansea,9.0,Superb,2,0,0,51.6195955,-3.9459248,Cymru / Wales,United Kingdom,SA1 3EE,gb
Westend Holiday Let 3,Entire holiday home,Brecon,9.2,Superb,3,0,0,51.9472048,-3.391696,Cymru / Wales,United Kingdom,LD3 7DG,gb
The Martins,Entire apartment,Peterborough,8.7,Fabulous,4,0,0,52.5725769,-0.2427336,England,United Kingdom,PE1 1YD,gb
Relaxing and Quiet Holiday Cabin Sleeps 4,Entire chalet,Northampton,9.5,Exceptional,3,0,0,52.23433665,-0.9028072768185829,England,United Kingdom,NN1 1FF,gb
Bambu Cottage,Entire holiday home,Newquay,9.3,Superb,2,0,0,50.4134414,-5.0848836,England,United Kingdom,TR7 1EP,gb
Dean House - Perfect place for business or leisure travelling,Entire holiday home,Doncaster,9.5,Exceptional,4,0,0,53.5227681,-1.1335312,England,United Kingdom,DN1 1TS,gb
Gorgeview Cottage,Entire holiday home,Ironbridge,9.1,Superb,4,0,0,52.6281252,-2.4822409,England,United Kingdom,TF8 7PP,gb
Woodgrange,Entire apartment,Southend-on-Sea,9.2,Superb,4,0,0,51.5388241,0.7128137,England,United Kingdom,SS1 1LQ,gb
"Charming 2 bed house, great location, dog friendly",Entire holiday home,Ilfracombe,7.3,Good,2,0,0,51.2076674,-4.1254662,England,United Kingdom,EX34 8FG,gb
"Strawberry Line, Flat 1",Entire apartment,Wells,8.5,Very good,3,0,0,40.7013353,-85.2116102,Indiana,United States,46714,us
Roman bank apartment with Spa bath and Mermaid's teepee,Entire apartment,Skegness,8.4,Very good,5,0,0,53.1437506,0.3428958,England,United Kingdom,PE25 2AX,gb
Roman bank apartment with Spa bath and Mermaid's teepee,Entire apartment,Skegness,8.4,Very good,5,163,0,53.1437506,0.3428958,England,United Kingdom,PE25 2AX,gb
Richmere Court,Entire apartment,Wolverhampton,9.0,Superb,3,372,0,52.5847651,-2.127567,England,United Kingdom,WV1 3NN,gb
Mill Cottage,Entire holiday home,Paignton,8.8,Fabulous,3,240,0,50.4377018,-3.5632704,England,United Kingdom,TQ4 6AD,gb
"BARWICK APARTMENT - 2 bed apartment with sea views in Scarborough , North Yorkshire",Entire apartment,"Scarborough City Centre, Scarborough",9.3,Superb,3,262,0,43.7743918,-79.2580418,Ontario,Canada,M1P 4P5,ca
Castle View Dover,Entire apartment,Dover,9.4,Superb,2,334,0,51.1251275,1.3134228,England,United Kingdom,CT16 1NB,gb
Lakeside Fishing Cabins,Entire apartment,Boston,9.8,Exceptional,2,429,0,42.3554334,-71.060511,Massachusetts,United States,02108,us
"The Mews, Talley",Entire apartment,Llandeilo,8.6,Fabulous,4,405,0,51.8853935,-3.9925144,Cymru / Wales,United Kingdom,SA19 6ED,gb
Seahorse Cottage,Entire holiday home,Aldeburgh,9.0,Superb,2,374,0,52.1523814,1.6015691,England,United Kingdom,IP15 5AB,gb
Lala-La - Duplex Relocations,Entire holiday home,Horbury,7.1,Good,1,232,0,53.6611685,-1.5541748,England,United Kingdom,WF4 6AR,gb
Lakeside Apartment,Entire apartment,Enniskillen,9.4,Superb,2,407,0,54.3448538,-7.6389365,Tuaisceart Éireann / Northern Ireland,United Kingdom,BT74 7EH,gb
The View,Entire holiday home,Shaftesbury,9.8,Exceptional,2,172,0,51.0056195,-2.1955975,England,United Kingdom,SP7 8JE,gb
"Spacious, seaside, Victorian home ""Bay View Terrace"", Penzance",Entire holiday home,Penzance,9.9,Exceptional,4,358,0,50.1194794,-5.5352463,England,United Kingdom,TR18 2LE,gb
Teviotdale Lodge at Lilliardsedge Holiday Park,Entire holiday home,Jedburgh,,Exceptional,4,295,0,55.4776435,-2.5553768,Alba / Scotland,United Kingdom,TD8 6AP,gb
Rushes,Entire apartment,Rye Harbour,8.0,Very good,4,245,0,50.938298,0.7597679,England,United Kingdom,TN31 7HY,gb
Pass the Keys Brand New Gorgeous 2 bedroom apartment,Entire apartment,"Boscombe, Bournemouth",9.0,Superb,4,260,0,50.7268199,-1.8386231,England,United Kingdom,BH1 4AP,gb
2 Varis Apartments,Entire apartment,Forres,9.3,Superb,2,262,0,57.609864,-3.613215,Alba / Scotland,United Kingdom,IV36 1NX,gb
Granley Road Cheltenham,Entire holiday home,Golden Valley,9.8,Exceptional,4,472,0,46.3040364,-109.1714312,Montana,United States,,us
Weavers retreat,Entire holiday home,Huddersfield,9.6,Exceptional,3,382,0,53.6466645,-1.7822482,England,United Kingdom,HD1 2AD,gb
Sea View Apartments,Entire apartment,South Shields,7.5,Good,3,322,0,54.9987414,-1.4321848,England,United Kingdom,NE33 1TS,gb
Larkin House,Entire holiday home,Rye,9.3,Superb,5,477,0,46.8712641,5.4297754,Bourgogne-Franche-Comté,France,39230,fr
"Pass The Keys Superb Duplex Apartment, sleeps 5 with Free Parking",Entire apartment,Swansea,9.1,Superb,3,219,0,51.6195955,-3.9459248,Cymru / Wales,United Kingdom,SA1 3EE,gb
Pass the Keys The Rafters - Impressive High Street Apartment,Entire apartment,Whitstable,8.1,Very good,3,309,0,51.3606286,1.0240626,England,United Kingdom,CT5 1FG,gb
"Sea Gaze, Ventnor Beach",Entire apartment,Ventnor,8.6,Fabulous,4,262,0,50.594976,-1.2029747,England,United Kingdom,PO38 1HD,gb
3 The Stables,Entire apartment,Canterbury,9.3,Superb,3,501,0,51.2800275,1.0802533,England,United Kingdom,CT1 2JA,gb
Blackpool Holiday Home with free parking and a private patio garden,Entire holiday home,"Blackpool Centre, Blackpool",9.4,Superb,2,218,0,53.79976295,-3.042623393215248,England,United Kingdom,FY4 3AD,gb
Laich Cottage,Entire apartment,Appin,9.2,Superb,3,407,0,56.5617885,-5.3584857,Alba / Scotland,United Kingdom,PA38 4DL,gb
London ExCel 2 Bedrooms River View Apartment,Entire apartment,North Woolwich,8.4,Very good,7,905,0,51.5004071,0.064154,England,United Kingdom,E16 2LP,gb
Oak Cottage,Entire apartment,Taunton,9.1,Superb,2,315,0,51.0147895,-3.1029086,England,United Kingdom,TA1 1HP,gb
No 6 Elizabeth Street,Entire apartment,Congleton,9.6,Exceptional,2,370,0,53.1631463,-2.2110691,England,United Kingdom,CW12 1BW,gb
Fergies Canal Side Cottage,Entire holiday home,Warwick,8.4,Very good,2,310,0,52.2814519,-1.5815742,England,United Kingdom,CV34 4JD,gb
Seaside Cottage,Entire holiday home,Bournemouth,9.2,Superb,3,394,0,50.720097,-1.8799272,England,United Kingdom,BH2 6EG,gb
Pass the Keys Newly Renovated 2 Bedroom Apartment and Free Parking,Entire apartment,Scarborough,8.6,Fabulous,3,296,0,54.2820009,-0.4011868,England,United Kingdom,YO11 1UH,gb
Balloan Cottage,Entire holiday home,Inverness,9.6,Exceptional,1,483,0,57.4790124,-4.225739,Alba / Scotland,United Kingdom,IV1 1DE,gb
2 Crown Barton,Entire holiday home,Glastonbury,9.2,Superb,3,346,0,51.14804,-2.716577,England,United Kingdom,BA6 9NL,gb
Pass the Keys Super Central Spacious 2 Bed Apartment with Parking,Entire apartment,"Cardiff Centre, Cardiff",9.5,Exceptional,2,391,0,51.48596535,-3.17759824462233,Cymru / Wales,United Kingdom,CF10 3NP,gb
Host & Stay - Beam End Cottage,Entire holiday home,Snainton,8.5,Very good,3,226,0,54.2263741,-0.5875955,England,United Kingdom,YO13 9AU,gb
Castle Street Cottage,Entire holiday home,Ruthin,9.2,Superb,2,358,0,53.1115513,-3.3052405,Cymru / Wales,United Kingdom,LL15 1RW,gb
"Plum Tree Cottage, kinmel Bay",Entire holiday home,Kinmel Bay,8.7,Fabulous,1,300,0,53.3119824,-3.5169166,Cymru / Wales,United Kingdom,LL18 5EW,gb
Blenheim Way is a beautiful apartment in a quiet location yet minutes from major attractions Sleeps 6,Entire apartment,Birmingham,9.7,Exceptional,3,618,0,52.4796992,-1.9026911,England,United Kingdom,B2 5TB,gb
The Old Wash Kitchen,Entire holiday home,Holmfirth,8.7,Fabulous,3,412,0,53.5703517,-1.7870301,England,United Kingdom,HD9 7BB,gb
The Lodge,Entire holiday home,Cowbridge,8.8,Fabulous,2,644,0,51.4616852,-3.4472705,Cymru / Wales,United Kingdom,CF71 7AD,gb
Noddsdale Estate,Entire apartment,Largs,9.3,Superb,4,524,0,55.7948829,-4.8695014,Alba / Scotland,United Kingdom,KA30 8LX,gb
Brackenborough Hall Coach House - Stables,Entire holiday home,Louth,9.4,Superb,3,519,0,53.90628485,-6.532050201271116,,Éire / Ireland,,ie
Brunswick Fab Pad - By My Getaways,Entire apartment,"Hove, Brighton & Hove",7.8,Good,5,343,0,50.8286917,-0.1745744,England,United Kingdom,BN3 2DL,gb
"2 Bedroom apartment, with free parking",Entire apartment,Largs,7.8,Good,2,243,0,55.7948829,-4.8695014,Alba / Scotland,United Kingdom,KA30 8LX,gb
Pass the Keys Peaceful woodland lodge with two bedrooms,Entire holiday home,Chichester,8.6,Fabulous,3,296,0,50.84467705,-0.7831144316193243,England,United Kingdom,PO19 5PA,gb
Oystercatcher Apartments,Entire apartment,Polzeath,8.2,Very good,3,208,0,50.5728393,-4.9149007,England,United Kingdom,PL27 6SR,gb
7 Royal Parade,Entire apartment,Cheltenham,9.0,Superb,4,0,0,51.8995685,-2.0711559,England,United Kingdom,GL52 2RX,gb
Avery House 10 - Two Bedroom Apartment by Blackstone,Entire apartment,Darlington,8.5,Very good,2,0,0,54.5242081,-1.5555812,England,United Kingdom,DL1 5PW,gb
Pass the Keys Gorgeous Terrace Near Bishy Road,Entire holiday home,York,,Exceptional,2,0,0,53.9590555,-1.0815361,England,United Kingdom,YO1 8SG,gb
Cosy West Wales Holiday Chalet,Entire chalet,Llangain,8.6,Fabulous,3,0,0,51.81712555,-4.339808359050215,Cymru / Wales,United Kingdom,SA33 5BB,gb
Sundown Cottages,Entire holiday home,Leurbost,9.5,Exceptional,2,0,0,58.1438803,-6.4698323,Alba / Scotland,United Kingdom,HS2 9NU,gb
Bohemian luxury accommodation in the heart Edinburghs Leith district,Entire apartment,"Leith, Edinburgh",8.4,Very good,5,0,0,55.9725499,-3.1709492,Alba / Scotland,United Kingdom,EH6 6BG,gb
SkyView Eastbourne 15,Entire apartment,Eastbourne,9.2,Superb,3,0,0,50.7664372,0.2781546,England,United Kingdom,BN21 4EU,gb
Ta Mill Cottages & Lodges - Meadowview Chalet 2,Entire chalet,Launceston,,Exceptional,1,0,0,-41.4340813,147.1373496,Tasmania,Australia,7250,au
Rye retreat,Entire apartment,Rye Harbour,8.0,Very good,5,0,0,50.938298,0.7597679,England,United Kingdom,TN31 7HY,gb
5a Shooters Hill,Entire holiday home,Cowes,8.7,Fabulous,1,0,0,50.7633176,-1.2985186,England,United Kingdom,PO31 7HY,gb
Royal William Yard Apartment,Entire apartment,Plymouth,9.3,Superb,3,0,0,50.3712659,-4.1425658,England,United Kingdom,PL1 1HH,gb
Hayloft Cottage - Dog Friendly With Private Garden,Entire bungalow,Sidmouth,8.9,Fabulous,1,0,0,50.6790033,-3.237657,England,United Kingdom,EX10 8AP,gb
"Spacious Designer 2BR Executive Apt, Near Beach & Marina, Central Location",Entire apartment,Kent,8.5,Very good,4,0,0,51.20707485,0.7210361813401444,England,United Kingdom,TN27 9BB,gb
Ground Floor 2-bedroom Apartment - Fistral Beach,Entire holiday home,Newquay,9.4,Superb,3,0,0,50.4134414,-5.0848836,England,United Kingdom,TR7 1EP,gb
Host & Stay - Number 3 at Pannett Apartments,Entire apartment,Whitby,9.0,Superb,3,0,0,54.4874141,-0.6155111,England,United Kingdom,YO21 3PP,gb
Host & Stay - Windsor Nook,Entire apartment,Saltburn-by-the-Sea,8.5,Very good,2,0,0,54.5846769,-0.9740921,England,United Kingdom,TS12 1DG,gb
"Kist Accommodates - Haig House, Harrogate",Entire holiday home,Harrogate,8.8,Fabulous,2,0,0,53.9921491,-1.5391039,England,United Kingdom,HG1 1RE,gb
11 At The Beach,Entire apartment,Beesands,8.7,Fabulous,3,0,0,50.2518727,-3.6575042,England,United Kingdom,TQ7 2EN,gb
"Stuc an t Sagairt Cottage , Loch Lomond",Entire holiday home,Drymen,8.9,Fabulous,2,0,0,56.0655347,-4.4520006,Alba / Scotland,United Kingdom,G63 0BH,gb
Northern Star Cottage,Entire holiday home,Ballycastle,8.1,Very good,1,0,0,55.2006882,-6.250282,Tuaisceart Éireann / Northern Ireland,United Kingdom,BT54 6AN,gb
The Loft 65B 2Bed Executive eco-Apartment Free Parking,Entire apartment,Marston Moretaine,9.5,Exceptional,3,0,0,52.0698414,-0.5414541,England,United Kingdom,MK43 0LE,gb
Canalside Bude,Entire apartment,Bude,9.9,Exceptional,2,0,0,50.8285252,-4.5469361,England,United Kingdom,EX23 8LG,gb
Host & Stay - Flat Lemonade Apartment,Entire apartment,Whitby,9.2,Superb,2,0,0,54.4874141,-0.6155111,England,United Kingdom,YO21 3PP,gb
Welcome Home - Close to Town Centre - Full Holiday Home,Entire holiday home,Blackpool,8.0,Very good,5,0,0,53.8179442,-3.0509812,England,United Kingdom,FY1 1BP,gb
Pass The Keys Stunning 2 bedroom apartment in Uplands,Entire apartment,Swansea,8.6,Fabulous,2,257,0,51.6195955,-3.9459248,Cymru / Wales,United Kingdom,SA1 3EE,gb
Park View,Entire apartment,Ingoldmells,8.8,Fabulous,2,435,0,53.1909148,0.3434840891911338,England,United Kingdom,PE25 1RH,gb
"Stafford Rest, Norwich (Ginger & Gold ltd)",Entire holiday home,Norwich,9.0,Superb,4,214,0,52.6285576,1.2923954,England,United Kingdom,NR2 1JP,gb
"ELM HOUSE COTTAGE // 2 BED ACCOMMODATION IN HIGH HESKET, LAKE DISTRICT, CUMBRIA",Entire holiday home,High Hesket,9.0,Superb,2,184,0,54.7922899,-2.8156462,England,United Kingdom,CA4 0HT,gb
Shave Farm,Entire studio,Chard,9.7,Exceptional,1,427,0,45.94409,2.47593,Nouvelle-Aquitaine,France,23700,fr
Picturesque Village House,Entire holiday home,Aghnablaney,9.4,Superb,2,256,0,54.521068799999995,-7.8957642596309245,Tuaisceart Éireann / Northern Ireland,United Kingdom,BT93 2BB,gb
Seashells Cottage,Entire holiday home,Gorleston-on-Sea,8.0,Very good,2,131,0,52.5778559,1.7273353,England,United Kingdom,NR31 6QX,gb
Pass The Keys Lovely 2-Bed Apartment Colyton near Jurassic Coast,Entire holiday home,Colyton,9.0,Superb,2,215,0,50.7405628,-3.0701242,England,United Kingdom,EX24 6NA,gb
Sea Esta Beach Get away,Entire apartment,St. Leonards,8.3,Very good,4,310,0,-33.8225666,151.1923402,New South Wales,Australia,2065,au
The Plough Inn,2 entire chalet,Hathersage,8.9,Fabulous,2,489,0,53.3297914,-1.6545464,England,United Kingdom,S32 1AA,gb
Pass the Keys NEW SEA VIEW 2 BEDROOM COASTLINE APARTMENT,Entire apartment,Newquay,7.0,Good,3,275,0,50.4134414,-5.0848836,England,United Kingdom,TR7 1EP,gb
Strenneth,2 entire bungalow,Fersfield,8.6,Fabulous,2,238,0,52.4045001,1.0358045,England,United Kingdom,IP22 2BL,gb
The Courtyard,Private suite,Errol,9.0,Superb,2,358,0,44.781835,-71.138535,New Hampshire,United States,03579,us
Rowan Cottage,Entire holiday home,Ottringham,9.8,Exceptional,2,241,0,53.700752,-0.0799497,England,United Kingdom,HU12 0AG,gb
SIAC Hampstead Heath Regents Park,Entire apartment,"Camden, London",9.5,Exceptional,4,7161,0,51.54279655,-0.16248031357798964,England,United Kingdom,NW3 3AD,gb
Beautiful 2-Bed Static caravan,Entire holiday home,Newton Stewart,9.5,Exceptional,3,116,0,54.959045,-4.4836737,Alba / Scotland,United Kingdom,DG8 6DA,gb
"Pass the Keys Modern, luxury living in this historic building",Entire apartment,Shrewsbury,,Exceptional,2,601,0,52.707755,-2.7540658,England,United Kingdom,SY1 1SQ,gb
"Tig Cottage - a rural, quirky, pet friendly 2 bedroom cottage near Ballantrae",Entire holiday home,Ballantrae,9.7,Exceptional,3,131,0,55.1014603,-5.0044737,Alba / Scotland,United Kingdom,KA26 0NB,gb
Summer Lodge luxury caravan in Hastings free WiFi,Entire holiday home,Hastings,8.3,Very good,4,516,0,50.8553888,0.5824703,England,United Kingdom,TN34 3DY,gb
KSuites - Aylesbury Road,Entire apartment,Bletchley,8.0,Very good,5,154,0,51.9943694,-0.7325655,England,United Kingdom,MK2 2SF,gb
Brackenborough Hall Coach House - Granary,Entire apartment,Louth,,Exceptional,8,802,0,53.90628485,-6.532050201271116,,Éire / Ireland,,ie
Zen Suite - City Centre Apartment - Free Parking - Dedicated Work Space,Entire apartment,"Birmingham City Centre, Birmingham",7.4,Good,1,143,0,52.485689550000004,-1.871104036800537,England,United Kingdom,B7 4RQ,gb
Pass the Keys The Beach Treehouse A Splendid Tranquil Retreat,Entire holiday home,Herne Bay,7.5,Good,4,337,0,51.3719507,1.1306951,England,United Kingdom,CT6 5EJ,gb
Pinley Hill House,Entire holiday home,Warwick,9.5,Exceptional,2,0,0,52.2814519,-1.5815742,England,United Kingdom,CV34 4JD,gb
Norwich Castle View Apt - Modern 2 bedr /w fully equipped kitchen & Netflix - (Ginger & Gold),Entire apartment,"Norwich City-Centre, Norwich",9.7,Exceptional,3,0,0,52.6267601,1.2926777,England,United Kingdom,NR2 1QP,gb
Host & Stay - Honeysuckle Cottage,Entire holiday home,Moorsholm,,Exceptional,3,0,0,54.5209862,-0.9367108,England,United Kingdom,TS12 3JH,gb
Traditional 2-bedroom Cornish cottage in Newlyn,Entire holiday home,Newlyn,7.0,Good,1,0,0,50.1062596,-5.5500155,England,United Kingdom,TR18 5HZ,gb
The Stopping Point- Exceptional Cumbrian Cottage,Entire holiday home,Flookburgh,9.7,Exceptional,3,0,0,54.17438,-2.9737924,England,United Kingdom,LA11 7LA,gb
"Ty Hotel, Milford Waterfront",2 entire chalet,Milford Haven,8.5,Very good,2,0,0,51.7117492,-5.0293161,Cymru / Wales,United Kingdom,SA73 3JP,gb
Kist Accommodates - Red Rum Cottage - Close to the races,Entire holiday home,Catterick Bridge,9.0,Superb,2,0,0,54.3886407,-1.6472093,England,United Kingdom,DL10 7PE,gb
Pass the Keys Modern and Stylish 2 Bedroom Apartment close to town,Entire apartment,Shrewsbury,8.0,Very good,2,0,0,52.707755,-2.7540658,England,United Kingdom,SY1 1SQ,gb
Red Lion Hotel,2 entire holiday home,Burnsall,8.0,Very good,2,0,0,54.0472038,-1.9516532,England,United Kingdom,BD23 6BW,gb
The Burrow,Entire apartment,Hastings,7.0,Good,4,0,0,50.8553888,0.5824703,England,United Kingdom,TN34 3DY,gb
Lavender Cottage,Entire holiday home,Hereford,8.9,Fabulous,3,0,0,52.0553813,-2.7151735,England,United Kingdom,HR1 2NB,gb
Postwood Gardens Country Cabin Balmoral,Entire chalet,Kentisbeare,,Exceptional,3,0,0,50.866924749999995,-3.3186365617639044,England,United Kingdom,EX15 2HG,gb
HOMELY YELLOW BUNGALOW -Articlave-near Castlerock,Entire holiday home,Castlerock,9.0,Superb,2,0,0,55.16482,-6.7884142,Tuaisceart Éireann / Northern Ireland,United Kingdom,BT51 4RA,gb
The Old Bull Pen,Entire holiday home,Abergavenny,9.2,Superb,4,0,0,51.8213212,-3.0147935,Cymru / Wales,United Kingdom,NP7 5NW,gb
"Charming Townhouse on North Coast 500 Route, Wick",Entire holiday home,Wick,9.8,Exceptional,4,0,0,58.4425516,-3.0915827,Alba / Scotland,United Kingdom,KW1 4LR,gb
South Quay Penthouse - 2 Bed,Entire apartment,Great Yarmouth,9.0,Superb,4,0,0,52.6071742,1.7314845,England,United Kingdom,NR30 2AH,gb
Pass the Keys Newly Renovated Ground Floor 2 Bedroom Apartment,Entire apartment,Scarborough,8.0,Very good,3,0,0,54.2820009,-0.4011868,England,United Kingdom,YO11 1UH,gb
Derwent House Apartments,Entire apartment,Scarborough,,Exceptional,2,0,0,54.2820009,-0.4011868,England,United Kingdom,YO11 1UH,gb
Apartment No 8 - Stay in style in the heart of the Cathedral City.,Entire apartment,Truro,9.4,Superb,2,0,0,50.2633173,-5.0518107,England,United Kingdom,TR1 2QZ,gb
"Windy Ridge Terrace with beautiful sea views, North Wales Coast",Entire holiday home,Old Colwyn,9.6,Exceptional,2,0,0,53.2885433,-3.7015251,Cymru / Wales,United Kingdom,LL29 9UA,gb
Rosybank Cottage,Entire holiday home,Coldstream,8.7,Fabulous,1,0,0,38.3147912,-85.5238489,Kentucky,United States,40245,us
Host & Stay - Albion Cottage,Entire holiday home,Whitby,9.0,Superb,3,0,0,54.4874141,-0.6155111,England,United Kingdom,YO21 3PP,gb
Ballyginny Cottage,Entire bungalow,Maghera,7.7,Good,3,0,0,54.8448023,-6.6718648,Tuaisceart Éireann / Northern Ireland,United Kingdom,BT46 5AE,gb
Fairfield B&B,Private suite,Holsworthy,9.9,Exceptional,1,0,0,50.8132471,-4.3536662410714255,England,United Kingdom,EX22 6HD,gb
Glenngables UK,Entire holiday home,Kent,9.4,Superb,1,0,0,51.20707485,0.7210361813401444,England,United Kingdom,TN27 9BB,gb
The Haven,Entire apartment,Portreath,8.8,Fabulous,2,0,0,50.2608748,-5.2896777,England,United Kingdom,TR16 4NR,gb
Converted steading,Entire holiday home,Kingsbarns,9.1,Superb,1,0,0,56.2989409,-2.6601739,Alba / Scotland,United Kingdom,KY16 8TB,gb
Newclose Farm,Entire holiday home,Yarmouth,9.4,Superb,2,0,0,52.6071742,1.7314845,England,United Kingdom,NR30 2AH,gb
The Valley Static Caravan,Entire chalet,Pembrokeshire,8.0,Very good,4,0,0,51.8339209,-4.916667,Cymru / Wales,United Kingdom,SA62 4PU,gb
Inviting 2-Bed Bungalow in Heacham with spa bath,Entire holiday home,Heacham,8.7,Fabulous,3,0,0,52.9086926,0.4940848,England,United Kingdom,PE31 7DB,gb
Black Cart House,Entire holiday home,Johnstone,7.0,Good,3,0,0,55.836517,-4.5122831,Alba / Scotland,United Kingdom,PA5 8AN,gb
Balquhidder Braes Holiday Park,Entire bungalow,Lochearnhead,9.0,Superb,3,0,0,56.3867431,-4.284613,Alba / Scotland,United Kingdom,FK19 8PS,gb
Golden Cross Holiday Park,Entire holiday home,Hailsham,8.6,Fabulous,3,0,0,50.862822949999995,0.2730608995771735,England,United Kingdom,BN27 2JX,gb
The Windmill Inn - Whitby,2 entire chalet,Whitby,8.5,Very good,2,0,0,54.4874141,-0.6155111,England,United Kingdom,YO21 3PP,gb
Cosy town house EDGE of the LAKE DISTRICT,Entire holiday home,Cleator Moor,9.0,Superb,3,0,0,54.513866300000004,-3.507109838915121,England,United Kingdom,CA23 3EG,gb
